# mf af
6.505390191339080275e+01 7.136526623700097938e-01
6.529045078532814728e+01 7.130889034238414581e-01
6.666772651109107528e+01 7.087222539483531980e-01
6.624757383797117427e+01 7.049029728063663791e-01
7.222046521098940275e+01 5.932649688740294636e-01
6.756793535940279583e+01 6.331695182704338842e-01
6.733226458092656230e+01 6.351222288660794968e-01
6.885852639827115240e+01 6.112205604484355348e-01
6.550820124120546950e+01 6.407040160082563274e-01
6.723381684971135996e+01 6.103617244363777061e-01
6.782200167248981870e+01 6.042279299035347995e-01
7.058749761623839447e+01 5.690269006945678498e-01
7.001887764917444201e+01 5.677618628839871118e-01
6.914953655382788611e+01 5.921468491570031079e-01
6.202338613880577611e+01 6.652753736778934668e-01
6.887380701707596131e+01 5.970997986510285793e-01
6.894568494808811465e+01 5.888032538203872290e-01
6.199743826411204850e+01 6.695368411103300721e-01
6.687686939449946522e+01 6.102777179398083396e-01
6.757068104351606053e+01 5.988631390516969688e-01
6.639115486373941621e+01 6.109777749402155456e-01
6.626770488614833710e+01 6.985210246618575036e-01
6.678340079084519232e+01 7.033541960487624811e-01
6.958973720362213555e+01 6.672984001132631349e-01
6.871613032561003820e+01 7.093877402936530352e-01
6.912282822514205805e+01 7.102849316708006455e-01
6.538138929991018244e+01 6.821156954113049009e-01
6.856612708797355538e+01 7.123894528543405213e-01
6.985199860891052026e+01 6.973772841483212304e-01
7.195150585920441699e+01 6.908680168162232293e-01
7.126680906568520868e+01 6.951124498255759621e-01
6.681741616820302454e+01 7.245847802050624509e-01
6.713987562151905308e+01 7.310647179689661046e-01
6.688790533587956588e+01 7.016038124330800096e-01
6.513545315761797383e+01 6.971596113392736216e-01
7.327009040304854182e+01 6.291034263078003619e-01
6.504881487834498444e+01 6.904062516903337610e-01
6.553407274426157869e+01 6.953761108083217346e-01
7.259996927042203652e+01 6.145728938601963121e-01
6.604596428235061012e+01 6.955882902845468285e-01
7.351966520142437389e+01 6.104309536891402432e-01
6.622582191485585668e+01 7.291340652183829762e-01
7.573400015458652490e+01 5.933760724749407300e-01
6.645334615712494042e+01 7.263035405346295326e-01
6.707996930764622334e+01 7.255139780331135713e-01
6.706446774192733074e+01 7.275296538292653770e-01
6.660137145450018181e+01 7.259812185134615348e-01
6.647618056983463930e+01 7.228723522150591885e-01
6.656969822813532289e+01 7.196213618726244876e-01
6.607028681992120767e+01 7.200190425688345330e-01
7.519514459574065768e+01 6.234996212114410907e-01
6.635221250351105482e+01 7.230700033747757827e-01
6.639506431986043822e+01 7.232060138837668184e-01
6.641522527640503881e+01 7.210816045096212212e-01
6.651744220213996073e+01 7.211092783811346996e-01
6.084861014166884274e+01 6.548312430382626781e-01
6.119162857613073925e+01 6.697072337621913229e-01
6.212713125428709304e+01 6.786295339716469366e-01
6.602629444781884160e+01 6.882781952252571278e-01
6.212275348807519038e+01 6.785029274733229698e-01
6.211536341695624230e+01 6.791371485879585945e-01
6.036311308104305340e+01 6.571639559044698542e-01
6.042079588792510236e+01 6.565151062292556849e-01
6.055126116966296479e+01 6.590530553747718789e-01
6.060184760252070646e+01 6.579998912432629687e-01
6.063374735231010959e+01 6.577112022614814979e-01
6.198041474129412620e+01 6.777673604298071197e-01
6.198331558315359757e+01 6.762013646034198411e-01
6.060647986540991639e+01 6.585422508047198420e-01
6.366587360197925705e+01 6.733422965933048010e-01
6.406035211597549051e+01 6.728181984853435216e-01
6.352580453893226320e+01 6.743914184389856459e-01
6.385901930514361879e+01 6.715481118439946551e-01
6.406580966645378794e+01 6.007449464713955356e-01
6.375561057144150112e+01 6.108644415314484766e-01
6.215670792098319453e+01 5.942128756878757301e-01
6.194267901473129001e+01 5.978449400225099852e-01
6.226484819196613785e+01 5.943374074246198235e-01
6.171959183916563774e+01 5.954607790073821461e-01
6.134681103957309034e+01 5.981655773066559822e-01
6.182418794526449801e+01 5.954748834282334036e-01
6.036364457123499250e+01 6.140207999928325444e-01
6.491469720887226913e+01 6.653813097904121010e-01
6.468416776840103921e+01 6.665373301600321376e-01
6.024693467753088072e+01 6.314108079123229578e-01
6.000516623086444667e+01 6.315335329629687688e-01
5.935406012715418456e+01 6.182152691404613210e-01
6.017743950782832485e+01 6.543866455513523972e-01
5.860178210794997256e+01 6.095783829677247079e-01
6.520997508631359096e+01 6.929111454150110871e-01
5.963131962451397072e+01 6.164545100775241648e-01
6.328910587330983617e+01 6.969885325639396667e-01
6.211979062218536285e+01 6.851395008661018693e-01
6.202579712648437038e+01 6.808177321463416698e-01
6.203702092630462062e+01 6.783580477409288934e-01
6.293887223590485291e+01 6.524943733806561896e-01
6.281426528014333144e+01 6.532286547563246337e-01
6.304767823381398273e+01 6.733134467792133426e-01
6.193664641600810228e+01 6.487621527922931008e-01
6.328748772999954753e+01 6.738151768993342339e-01
6.225647309303113275e+01 6.555897826277307106e-01
6.212565388883925976e+01 6.539590843073815885e-01
6.204827606163959075e+01 6.515517399570551760e-01
6.356307714752671245e+01 6.554096493208371177e-01
6.188765169617806805e+01 6.513853283188127952e-01
6.286299908811623283e+01 6.590671682138944387e-01
6.261204561042396222e+01 6.560199150262944201e-01
6.863115762285502797e+01 6.047980703123125856e-01
6.839893797315511392e+01 5.915405766415752220e-01
6.193669605864765515e+01 6.685797711078808048e-01
6.493317818369119721e+01 6.574179371679406136e-01
6.531111500346629839e+01 6.565518207352226687e-01
6.049043110593986938e+01 6.548657451383305128e-01
6.384074331009723124e+01 6.646485500580253669e-01
6.373632513793882026e+01 6.666115147117519513e-01
6.460542001097402931e+01 6.677090455380332301e-01
6.462191421225256249e+01 6.666841779300957116e-01
6.558604614532336541e+01 6.587415229495610092e-01
6.530403550157235770e+01 6.633559914086110121e-01
6.508024970969664480e+01 6.649172760250812164e-01
6.528354970002843061e+01 6.621060425708125141e-01
6.335188735772103996e+01 6.948409784592177729e-01
6.506553652287784928e+01 6.690553482390805273e-01
6.360327791617414306e+01 6.826453611251794840e-01
7.036244230886364903e+01 6.626553570565670848e-01
6.543016668001720859e+01 6.529701531181631990e-01
6.600396304679354387e+01 6.440863026316668849e-01
6.440296917871555138e+01 7.022760447610272294e-01
6.618699257318914420e+01 6.418294986915509259e-01
6.498266629342998613e+01 7.060019481748994741e-01
6.543757445637635328e+01 6.474335731552844919e-01
6.252235388610174027e+01 6.432111804841244007e-01
6.617113880613246124e+01 6.387757823527517864e-01
6.595780536696177876e+01 6.429959884554484750e-01
6.411568370351152168e+01 6.646595618587293197e-01
6.282680793902998317e+01 6.667773343766137950e-01
6.393714122337996741e+01 6.525701803623138453e-01
6.269232384176362416e+01 5.658670344899952021e-01
6.436398988819196632e+01 6.686824915430755745e-01
6.491156836892638182e+01 6.663145763073802241e-01
6.413349382234139284e+01 6.825821185762305232e-01
6.728147803567517826e+01 6.091839687295971251e-01
6.495276025344986692e+01 6.272502563552108112e-01
6.539948323277234010e+01 6.256187059673731232e-01
6.524414877704528237e+01 6.252688198966630528e-01
6.529024379768162589e+01 6.261188868143796604e-01
6.640280284563039004e+01 6.420463373653343409e-01
6.691200172466309937e+01 6.240850075946952069e-01
6.835990130355489214e+01 6.083570383051447594e-01
6.889300214565314207e+01 6.047778085414575733e-01
6.806347876428611698e+01 6.180403246780316051e-01
6.942531930704456045e+01 6.051179991038291295e-01
6.886751965871746961e+01 6.116348517827057130e-01
6.883273059052808662e+01 6.112277662157280522e-01
7.029180501396453451e+01 6.035582091248873349e-01
7.108525870142476322e+01 6.126237921470459868e-01
6.681446390265651303e+01 6.352383542771873337e-01
6.385285258632156768e+01 7.059153289574475743e-01
6.405889223601251103e+01 7.085008921867430587e-01
6.541166093769233214e+01 6.942112136064868544e-01
6.499713991007936897e+01 6.952702335330789296e-01
6.487560440460597988e+01 6.965052695213836964e-01
6.481944272246718697e+01 6.942118619819622749e-01
6.494885426392623629e+01 6.906613796799881966e-01
6.531609935002509815e+01 6.871775892132717667e-01
6.540302235142164022e+01 6.876195480168627583e-01
6.270473115261468422e+01 6.935306487029760936e-01
6.376356682962537548e+01 7.052389268559172697e-01
6.397896204198913495e+01 7.102544465564202270e-01
6.401730448446292598e+01 7.114412480200992261e-01
6.390184882270689570e+01 7.075275301948010798e-01
7.462654259318317429e+01 6.694564935378523041e-01
6.278137234579376980e+01 6.680879196071133341e-01
6.280547059649764208e+01 6.659369486804952443e-01
6.301613539604046110e+01 6.741593792886865222e-01
6.307279473528473090e+01 6.799157781433580183e-01
6.398544519786310047e+01 6.977216330061501992e-01
6.397581028878242648e+01 7.002740580621361621e-01
5.970633295718197076e+01 6.202003848355320814e-01
6.537446519211471241e+01 6.886557487167355163e-01
6.530569453111061762e+01 6.925565793436184725e-01
6.497520444792340300e+01 6.829512138870680316e-01
6.473557882119887097e+01 6.862783415467489379e-01
6.462156731730809156e+01 6.862711280186449825e-01
6.457117934188190134e+01 6.884100032903912592e-01
6.318873299108518893e+01 6.764225237152891035e-01
6.539564637453483442e+01 6.884235206339978097e-01
6.451045591186428396e+01 6.849418644784946997e-01
6.465950604122386380e+01 6.831013402280899927e-01
6.596313656615393484e+01 6.797078683613233530e-01
6.558680926193008531e+01 7.188919275700302869e-01
6.585229554828339360e+01 7.311586771378801863e-01
6.769659113980134180e+01 7.080808755253639175e-01
6.749990752536760397e+01 7.070328720207778028e-01
7.334976259704248491e+01 6.629548211807830826e-01
7.415516571923045319e+01 6.609454143752984123e-01
6.515441954000554858e+01 6.892503258570369384e-01
6.516822275267679743e+01 6.935104536494427485e-01
7.372334949881178545e+01 6.550076293833959618e-01
6.412135903115955671e+01 6.634159224630878926e-01
6.409094232437912808e+01 6.655621398022063540e-01
6.185911878401008579e+01 6.529094076049801743e-01
6.183989598874878624e+01 6.538339780103853416e-01
6.577108314348663498e+01 7.347302757372219384e-01
7.031710320411058035e+01 6.149835370261373946e-01
6.993845541791303333e+01 6.175395787893338539e-01
7.264021160083844109e+01 6.310186833784576788e-01
6.200720255075212606e+01 6.420344107252162758e-01
6.835205225987293431e+01 7.067335421307197052e-01
6.836829730022520835e+01 7.085151859460895318e-01
6.769276689140608028e+01 7.046164271970839499e-01
6.776898332078047815e+01 7.084085578527629101e-01
6.758852645912566004e+01 7.118073866708303221e-01
6.749245336625401137e+01 7.111068812470712208e-01
6.913630384004540019e+01 6.925258801208397097e-01
6.539129298548782288e+01 6.884298264269416157e-01
6.796053932087319538e+01 7.064910541334851191e-01
6.752070079714533790e+01 7.102830840197814632e-01
7.248553520394924021e+01 6.594381761259744401e-01
7.100326798070119594e+01 6.716623540868674747e-01
7.032292931181402196e+01 6.795253355966948128e-01
7.095822652715705203e+01 6.933497811705251479e-01
7.112796332159030044e+01 6.839587684586120320e-01
7.085913348855842742e+01 6.844130419773509777e-01
7.024849444658299547e+01 6.855960418201769713e-01
6.514039982307491528e+01 6.632090543189924636e-01
6.661652300280820782e+01 7.148584195072104075e-01
6.642524930499398295e+01 6.988296076415313474e-01
6.686371177061860749e+01 6.895701831755812750e-01
6.700996118861323225e+01 6.937245448708820872e-01
6.617232147553359312e+01 7.065080254011600891e-01
6.582808042812622773e+01 7.066120501645359875e-01
6.589582770359771757e+01 7.053151368206777017e-01
6.571390058285854252e+01 7.060795947066292877e-01
6.577133431454446111e+01 7.092838656836203404e-01
6.575467553435504442e+01 7.099494065710484358e-01
6.591195776141360341e+01 7.104239923832990078e-01
6.565167485447338436e+01 7.298308928971607434e-01
6.411710225630065452e+01 6.956554446772816869e-01
6.656177811282526591e+01 7.288158920179080846e-01
6.658371650327720204e+01 7.307957187628634221e-01
6.662723089268692434e+01 7.293348834234332223e-01
6.668257002075995388e+01 7.306238120010911663e-01
6.668360316249703601e+01 7.299780736452575747e-01
7.186442663672423237e+01 7.247032325341672410e-01
6.559302893022555736e+01 7.182640192396072543e-01
6.567494420021051837e+01 7.188506355806018044e-01
6.597629885534752248e+01 7.133690790455954334e-01
7.383405837357244650e+01 6.474808831847745916e-01
6.526501019279271532e+01 7.131959954756471598e-01
6.525479827649488129e+01 7.123592424006964796e-01
6.622218268925897178e+01 6.949237443803134573e-01
6.881110147401201971e+01 6.647160175021440409e-01
6.868541621481736570e+01 6.771700865534805436e-01
6.637132274120259012e+01 7.270899125383437633e-01
6.815502319702976308e+01 6.888338520662132813e-01
6.915363504806875028e+01 6.692857915294297966e-01
6.893379520942553995e+01 6.444875218640782055e-01
5.981534119067254807e+01 6.430804506392105990e-01
5.988310070066097524e+01 6.420626497990765680e-01
6.538098877242642004e+01 7.296033680667065591e-01
6.026034934778473939e+01 6.405049899604516872e-01
7.294447825059242518e+01 7.339286220013350182e-01
6.235902237928775804e+01 6.567611083884156153e-01
7.265901569907791213e+01 7.392486113201747200e-01
7.258527531787346732e+01 7.421712789221727169e-01
6.737027857614184256e+01 6.197938028290344015e-01
7.324733550299325202e+01 7.310545638318646233e-01
6.748173547994115040e+01 6.189049621948997659e-01
7.390441575713319367e+01 7.371387447617667732e-01
7.505282757736338795e+01 7.307676297434205770e-01
7.034804791231159982e+01 7.543953301792930555e-01
6.904405039651221898e+01 7.222054886330716572e-01
6.916551162454831569e+01 7.182029959271707398e-01
7.025824575021623275e+01 7.161944445050340002e-01
7.048092906207949682e+01 7.150324747730056885e-01
7.092298982594536483e+01 7.203109597753627469e-01
6.846600424676516639e+01 6.849669957550279520e-01
6.878600459059123295e+01 6.814446783807234231e-01
6.801963670743913326e+01 6.907594158814959195e-01
6.745970311445421430e+01 7.305683129794325881e-01
6.689262957298619483e+01 7.272798333149879113e-01
6.680742754054679722e+01 6.965287921862083342e-01
6.691148202004033863e+01 6.974701500857000136e-01
7.113795474647122319e+01 6.222165107214259194e-01
7.294581959473029542e+01 6.187605634874351335e-01
7.291310043320140721e+01 6.183931092705599042e-01
7.084130834162678525e+01 7.426032997821042647e-01
7.288726617119361606e+01 6.208530039393587163e-01
7.221594107580710897e+01 6.231029988333250946e-01
7.372163238964907350e+01 7.592130081095235239e-01
7.221772753350373364e+01 6.075909306280475874e-01
7.210769885906221077e+01 6.089360166137157693e-01
7.053419052232391095e+01 6.181160542572480265e-01
7.132810976086420851e+01 7.521943218838530454e-01
6.994768362796565953e+01 7.497800109259942225e-01
6.539810888081609619e+01 7.109514233844067554e-01
7.092597054659650269e+01 7.582511119599134597e-01
6.774033223220641275e+01 7.287529250501106892e-01
6.766912496590296655e+01 7.271398941168362162e-01
7.078286111443397033e+01 7.492020609722395141e-01
6.807941105958835237e+01 7.365663846074976817e-01
7.342774048877893733e+01 7.569396927844808109e-01
7.365034696388505608e+01 7.538960407016771503e-01
6.543171615897543347e+01 7.111438463162521595e-01
6.445616143533123932e+01 7.024110993038158446e-01
6.439799239932986552e+01 7.003017140985902111e-01
6.443096297176175824e+01 6.996586405368253603e-01
6.470671356292746168e+01 7.061379947789875322e-01
6.919375450308294262e+01 7.399359584578354410e-01
6.886332430115322722e+01 7.417807062185564071e-01
6.464164018956125801e+01 7.051068952063775930e-01
6.445830780513219338e+01 7.009423846685786108e-01
6.459094737647478723e+01 7.030523111842806872e-01
6.372376793430065334e+01 6.915049875836496440e-01
6.591010021045887868e+01 7.210984714763911674e-01
6.410806336217918044e+01 6.965247985695487420e-01
